,is_Action,is_Adventure,is_Fantasy,is_Science Fiction,is_Crime,is_Drama,is_Thriller,is_Animation,is_Family,is_Western,is_Comedy,is_Romance,is_Horror,is_Mystery,is_History,is_War,is_Music,is_Documentary,is_Foreign,revenue
616,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.17022588
617,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39041505
618,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.29762011
619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.83160734
620,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60289912
621,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5209909
622,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.13280098
623,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.86387857
624,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.12265139
625,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2.12404396
626,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.89198313
627,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25303038
628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4.81840909
629,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.03277636
630,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.74111707
631,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.83257136
632,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75715436
633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.7529345
634,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63517383
635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55237933
636,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.72855065
637,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4.4180977
638,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.50821495
639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.28107642
640,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50288523
641,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.11780824
642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.63442937
643,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.28884132
644,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.55000211
645,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.50270147
646,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.697
647,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.62945894
649,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.79379533
650,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.62091208
651,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.33821816
652,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.53962963
653,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.56974557
654,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.28905366
655,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.38376497
657,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.40159255
658,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.73762516
659,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.89456761
661,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64321501
662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00853753
663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43545364
664,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1721808
666,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.71154592
667,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.42093706
668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56681566
669,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.39407616
670,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7460857
671,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03427584
672,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32180323
673,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.96655431
674,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.44091067
675,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.201
676,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25052
677,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.15887717
678,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21545703
679,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01595121
680,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1.27666415
681,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.07879496
682,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.41819064
683,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.18720175
684,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.55760117
686,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.83953723
687,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.22610419
688,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5.16642939
689,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.44082376
690,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.846
691,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.53625427
692,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3.14432665
693,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3.69330363
694,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.14034224
695,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.52194034
696,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.49705852
697,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.64118201
698,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2.18613188
699,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.64433867
700,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.31940411
701,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.93375151
702,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76070171
703,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.93354918
704,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.71757863
705,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.7184484
706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57920733
707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2918183
708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11256926
709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04594016
711,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.71664962
712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00230832
713,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.86883563
714,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.17764291
715,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6533318
716,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.74541707
717,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.18340595
718,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.73648228
720,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.37551594
722,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.24596398
723,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.63403799
724,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.30293714
725,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.61112916
726,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.7026875
727,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.29832389
728,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99318987
729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56702901
730,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.07139399
731,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5933028
732,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.96269812
734,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.50877145
736,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.04324083
737,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.50549107
738,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.01134059
739,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.05754447
740,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.62
741,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.95696996
742,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.0825577
743,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.46683377
744,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.69160692
746,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43061982
747,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.05200903
748,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.623579
749,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.22233971
750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87784194
751,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.6
752,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.36850101
753,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.77920346
754,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.04945765
755,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.67312826
756,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.19940815
758,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.74901339
759,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.33956608
760,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.55003135
761,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.73174566
763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31720158
764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39459427
765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47383689
766,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.41702264
767,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.71073932
768,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.78309131
769,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.2628832
770,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.26673242
771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523224
772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49111202
773,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0.178
774,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.27642707
775,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.14828081
776,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.30800231
777,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.90565421
778,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.50650079
779,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25473093
781,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.57490374
782,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.39031337
783,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3041856
786,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93677158
787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.10166502
788,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.83112979
790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.42307423
791,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.58162788
792,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.02854431
793,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.59468275
794,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.89015611
795,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.41299492
797,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8528025
798,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.44
799,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.00228084
800,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.50365377
801,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1.5294466
802,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.58058367
803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15267375
804,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.61347797
805,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.49217355
806,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.62112895
807,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1.1300688
808,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5722389
809,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6.77945399
810,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,3.61366633
811,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.30444045
812,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3.46079773
813,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00218018
814,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.28769345
815,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.6810042
817,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.31449203
818,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.95
819,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.5226388
820,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.87928194
821,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.92330738
822,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.54906693
823,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.57387195
824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07077295
825,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2.23387299
826,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2.14015089
827,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.98685114
828,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80949
830,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.52159461
831,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.63408614
832,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4902265
833,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.56932305
834,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.21969216
835,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.87361754
836,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27906624
837,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.1
838,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.59773545
839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.41047179
840,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.41610884
841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
842,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.59207227
843,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.68267862
844,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.34234008
846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33828318
847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3347285
848,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1.18338361
849,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.13020255
850,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.60209334
851,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.18626419
852,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.54648887
853,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.74237563
854,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52304001
855,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.12923936
856,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.11466088
858,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.8038329
859,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.28283637
860,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.89519773
862,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0925
863,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.06416302
864,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.55010032
865,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68167691
866,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09489829
867,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.36766062
868,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.52034889
869,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.30431368
870,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90458706
871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07266209
872,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.09450897
873,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.07196498
874,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.39804348
875,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.79213434
876,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.54249294
877,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98837872
878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.65900249
879,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.26690726
880,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25037897
882,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05761917
883,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52114312
884,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.32820716
885,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.04999686
886,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.09841637
887,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.16485654
888,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.10803676
889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.98126565
890,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.75450437
891,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.4743443
892,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16112375
893,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.52826594
895,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.49270999
896,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.72779
897,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.4723107
898,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.09827462
899,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,4.84409218
900,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.27869379
901,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90493908
902,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2.73552592
903,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.49368315
904,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.14178011
905,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.02292902
906,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.73649015
907,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.71269535
908,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.60095987
909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56271286
910,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1.77371441
911,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.88441614
912,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.23664608
913,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.25990978
914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.16972543
916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.42786137
917,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.12902372
918,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.84376254
919,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.61626121
920,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.52022101
921,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1.20081841
922,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1.55446362
923,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.88715192
924,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1.61451538
925,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1.42851197
926,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2.00804534
928,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10206216
929,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8985956
930,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.228096
931,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.06303988
932,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.32511035
933,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.88323487
934,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.69834815
935,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.66002004
936,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.00020092
937,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.24803475
938,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.19137784
939,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4449283
940,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.94
941,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.6941137
942,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.97437106
943,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.828
944,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5006831
